id,sitio+variante,Espesor_1,Espesor_2,Espesor_3,Resistividad_1,Resistividad_2,Resistividad_3,Resistividad_4,AB2_1,AB2_2,AB2_3,AB2_4,AB2_5,AB2_6,AB2_7,AB2_8,AB2_9,AB2_10,AB2_11,AB2_12,AB2_13,AB2_14,AB2_15,AB2_16,AB2_17,AB2_18,AB2_19,AB2_20,AB2_21,AB2_22,AB2_23,AB2_24,AB2_25,AB2_26,AB2_27,AB2_28,AB2_29,AB2_30
952,sitio2_var452,2.6524319904938305,15.930920284760994,55.34033257352771,48.0,460.0,3400.0,13200.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
953,sitio2_var453,2.481313040091385,8.770463257500023,64.62181106568218,4.0,1500.0,1500.0,13200.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
954,sitio2_var454,1.636459842033409,11.946865762826734,51.34274767892115,95.0,1500.0,1500.0,13200.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
955,sitio2_var455,2.188837665008771,15.378247026432515,34.42933214983007,56.0,1500.0,1500.0,4080.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
956,sitio2_var456,3.3740633706029444,9.874085198971205,60.44974158266538,4.0,1500.0,4800.0,4080.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
957,sitio2_var457,2.4193495742374758,17.08684612853634,34.854793850700375,48.0,350.0,1500.0,4080.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
958,sitio2_var458,1.7288685391888525,10.26786461372621,34.28230569023009,4.0,45.0,1500.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
959,sitio2_var459,3.2842688540279643,21.095000618397872,65.55265870622205,56.0,1500.0,4800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
960,sitio2_var460,2.508639033168629,17.855839450100998,62.73845263188835,56.0,350.0,2300.0,2760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
961,sitio2_var461,2.5811074208207434,16.951999230226008,52.67429452113048,4.0,350.0,3400.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
962,sitio2_var462,2.912850068119213,9.063106552492565,44.37625270192002,95.0,350.0,3400.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
963,sitio2_var463,1.4072277422042256,13.182272859351587,63.69891373542657,4.0,45.0,1500.0,2760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
964,sitio2_var464,2.4168010142918797,8.107729873292126,56.57548023115717,56.0,350.0,11000.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
965,sitio2_var465,3.4030339799031006,8.117049360320346,51.98919017844374,56.6,460.0,11000.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
966,sitio2_var466,2.7410761826298256,18.60023872730511,34.45933033139056,95.0,350.0,4800.0,4080.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
967,sitio2_var467,3.2930851149066864,18.864976816608873,58.89721100122042,4.0,45.0,2300.0,2760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
968,sitio2_var468,2.984861642290837,15.635458876533855,64.85838495618117,4.0,45.0,2300.0,13200.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
969,sitio2_var469,3.323480753648738,17.72277781560883,55.36874642729828,56.6,460.0,3400.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
970,sitio2_var470,2.7110562134852554,22.29796646000941,60.5290269687446,56.0,350.0,11000.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
971,sitio2_var471,3.0481668284547734,21.087717687123693,65.58946998409712,48.0,1500.0,2300.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
972,sitio2_var472,1.9001586636448402,22.202101902034986,62.52845222387056,56.6,45.0,2300.0,2760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
973,sitio2_var473,3.3262009922027875,22.374035423631618,42.15985320002959,56.0,45.0,1500.0,13200.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
974,sitio2_var474,2.0525447619939436,20.455790808070642,60.905121943405895,56.6,350.0,3400.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
975,sitio2_var475,2.4359148376393307,15.076655116420062,43.58391835739154,56.0,350.0,11000.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
976,sitio2_var476,2.7756103947652053,6.312943987352277,38.739473730691316,95.0,350.0,2300.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
977,sitio2_var477,2.147060675436401,10.449037416919936,43.68314169617458,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
978,sitio2_var478,1.7570303055563015,11.368967490343248,34.61447755994565,95.0,350.0,2300.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
979,sitio2_var479,3.14020884597568,16.854077669576334,40.37781208643926,56.6,350.0,11000.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
980,sitio2_var480,1.3995064202851333,20.036917114782156,62.77850595786508,48.0,460.0,2300.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
981,sitio2_var481,2.5379074535604085,17.299459163592317,48.485513014096675,56.6,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
982,sitio2_var482,2.4247222429101702,21.366453677898424,53.84365775222008,56.0,45.0,2300.0,13200.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
983,sitio2_var483,3.0931075704259436,10.960958874999765,53.74465363909922,56.6,1500.0,2300.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
984,sitio2_var484,2.491863358989874,14.76892731951932,34.81802627935962,95.0,460.0,4800.0,4080.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
985,sitio2_var485,2.16448520702375,18.186810224009044,50.80276411862185,56.0,350.0,1500.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
986,sitio2_var486,2.8226841419633124,19.00767642696794,52.000156292184194,4.0,45.0,11000.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
987,sitio2_var487,2.9845254661014526,22.419392006401175,42.573724963697984,48.0,45.0,1500.0,2760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
988,sitio2_var488,3.1261932778917734,10.450539643514032,38.133479427271176,95.0,1500.0,2300.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
989,sitio2_var489,2.2633774558289015,14.57516379615235,39.26371651040729,56.6,460.0,11000.0,13200.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
990,sitio2_var490,3.4241271766472865,18.14312681289328,52.3715516716152,48.0,460.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
991,sitio2_var491,3.135501288184823,6.208268446300949,43.28527411005477,56.0,1500.0,3400.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
992,sitio2_var492,3.1947649648887007,10.676945469142048,57.56757190428544,56.0,45.0,1500.0,4080.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
993,sitio2_var493,3.09001778108644,16.961598794558405,56.348769502145274,4.0,350.0,1500.0,13200.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
994,sitio2_var494,2.2202614260592775,18.056674550818094,58.21173403205246,95.0,350.0,1500.0,4080.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
995,sitio2_var495,2.701689947183522,17.109745802663284,49.16046963330213,56.0,350.0,2300.0,13200.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
996,sitio2_var496,2.4289963316256546,18.229352539327145,35.57057383425049,48.0,45.0,4800.0,4080.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
997,sitio2_var497,3.2823143648297988,14.214091832077079,50.32900831606416,48.0,350.0,1500.0,4080.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
998,sitio2_var498,1.8218438359840217,16.709926281565693,58.16981986873408,48.0,1500.0,3400.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
999,sitio2_var499,2.4298340168035297,22.618099950176877,52.19294702272092,95.0,1500.0,2300.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1000,sitio2_var500,1.4372138197347155,22.505833924953365,61.24637227771777,4.0,1500.0,3400.0,2760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1001,sitio3_var1,3.82936576524275,6.2346025629059465,20.0,2.2,1500.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1002,sitio3_var2,3.9898995017079697,6.1655704039584,20.0,2.2,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1003,sitio3_var3,3.617926384548409,6.280854539553415,20.0,2.2,3350.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1004,sitio3_var4,3.230004234858394,6.342225022490953,20.0,125.0,3350.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1005,sitio3_var5,3.0392645945025234,6.540514096942961,20.0,125.0,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1006,sitio3_var6,3.9940193703158524,6.653048061455316,20.0,2.2,3350.0,4020.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1007,sitio3_var7,3.081343137919216,6.828918306768137,20.0,125.0,1500.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1008,sitio3_var8,3.7694205522067357,6.881852607213189,20.0,125.0,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1009,sitio3_var9,3.11293864048728,6.204804110089491,20.0,125.0,1500.0,4020.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1010,sitio3_var10,3.1337296149037357,6.745533517312378,20.0,125.0,3350.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1011,sitio3_var11,3.5682803757125052,6.900461329805157,20.0,2.2,3350.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1012,sitio3_var12,3.1471209875076855,6.0195077850879475,20.0,125.0,3350.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1013,sitio3_var13,3.0203544214485336,6.377521941919812,20.0,125.0,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1014,sitio3_var14,3.0218146782104416,6.738053935559245,20.0,125.0,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1015,sitio3_var15,3.2725265878360155,6.694595088084625,20.0,125.0,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1016,sitio3_var16,3.480642877579715,6.506013994379939,20.0,2.2,3350.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1017,sitio3_var17,3.1696308858758027,6.282736636799727,20.0,2.2,1500.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1018,sitio3_var18,3.4182265192750307,6.552408911897954,20.0,125.0,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1019,sitio3_var19,3.009872033590868,6.458931466680303,20.0,125.0,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1020,sitio3_var20,3.871816261373468,6.394838719141888,20.0,2.2,1500.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1021,sitio3_var21,3.1860043747643982,6.89714186120606,20.0,125.0,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1022,sitio3_var22,3.0713734312440337,6.58970385853664,20.0,2.2,3350.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1023,sitio3_var23,3.6386067488159233,6.739737830535681,20.0,2.2,3350.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1024,sitio3_var24,3.4387920810150483,6.858975202533467,20.0,125.0,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1025,sitio3_var25,3.1666659715399854,6.11103742267345,20.0,125.0,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1026,sitio3_var26,3.101213137846675,6.865693002052122,20.0,125.0,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1027,sitio3_var27,3.8802508965963374,6.864140720040245,20.0,2.2,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1028,sitio3_var28,3.4029930905628873,6.0296158468228835,20.0,125.0,3350.0,4020.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1029,sitio3_var29,3.31738184892952,6.067336059646944,20.0,2.2,3350.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1030,sitio3_var30,3.142699045987973,6.1694308668229745,20.0,2.2,3350.0,4020.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1031,sitio3_var31,3.0326199357287367,6.97158451679284,20.0,125.0,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1032,sitio3_var32,3.387652010798752,6.1522680926489794,20.0,2.2,1500.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1033,sitio3_var33,3.9734891502678997,6.103303843716904,20.0,125.0,1500.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1034,sitio3_var34,3.026433880151963,6.944511059853929,20.0,125.0,3350.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1035,sitio3_var35,3.3490731190701144,6.046495367744117,20.0,125.0,3350.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1036,sitio3_var36,3.230722960797996,6.435028107325879,20.0,125.0,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1037,sitio3_var37,3.2535887352583326,6.602211931591926,20.0,2.2,1500.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1038,sitio3_var38,3.4393819425527488,6.223762416002999,20.0,2.2,3350.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1039,sitio3_var39,3.4204429838610135,6.306903313038885,20.0,125.0,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1040,sitio3_var40,3.9782767943679476,6.347059631889094,20.0,125.0,3350.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1041,sitio3_var41,3.458512901915558,6.532122633108553,20.0,2.2,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1042,sitio3_var42,3.5980218040292016,6.534052125464606,20.0,2.2,3350.0,4020.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1043,sitio3_var43,3.362920095827076,6.8605139775719355,20.0,2.2,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1044,sitio3_var44,3.694262800767177,6.873564272907821,20.0,125.0,1500.0,4020.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1045,sitio3_var45,3.736227518362263,6.798155943301805,20.0,125.0,3350.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1046,sitio3_var46,3.112034573703876,6.207229653546953,20.0,125.0,1500.0,4020.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1047,sitio3_var47,3.5605608547564804,6.489734954343508,20.0,125.0,1500.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1048,sitio3_var48,3.029584947779063,6.239530604904666,20.0,125.0,3350.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1049,sitio3_var49,3.808234089231688,6.1923039506147495,20.0,125.0,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1050,sitio3_var50,3.9723125819982883,6.6952178045997615,20.0,2.2,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1051,sitio3_var51,3.582207717630881,6.258938079028365,20.0,2.2,3350.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1052,sitio3_var52,3.751074844744122,6.568325736555571,20.0,2.2,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1053,sitio3_var53,3.258316006455283,6.469368811343587,20.0,125.0,1500.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1054,sitio3_var54,3.8715861504216207,6.301289045591721,20.0,2.2,3350.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1055,sitio3_var55,3.2863387066013585,6.208375481669578,20.0,125.0,1500.0,4020.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1056,sitio3_var56,3.711621644337154,6.841360924059538,20.0,125.0,3350.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1057,sitio3_var57,3.3374528331572635,6.350661514498905,20.0,2.2,3350.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1058,sitio3_var58,3.2594999270170284,6.2022725888844965,20.0,2.2,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1059,sitio3_var59,3.409388707121985,6.5858576435073415,20.0,125.0,3350.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1060,sitio3_var60,3.2786166498681446,6.45910082005197,20.0,125.0,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1061,sitio3_var61,3.9102338437347717,6.155847882838662,20.0,2.2,3350.0,4020.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1062,sitio3_var62,3.4164021779433495,6.944329986144807,20.0,125.0,3350.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1063,sitio3_var63,3.5556856220907878,6.003015729926313,20.0,125.0,1500.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1064,sitio3_var64,3.6870667296975403,6.742576402805356,20.0,125.0,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1065,sitio3_var65,3.236765762254936,6.865448280808572,20.0,125.0,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1066,sitio3_var66,3.988320223474115,6.921238116902661,20.0,125.0,3350.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1067,sitio3_var67,3.3727123303863245,6.928954770430589,20.0,125.0,1500.0,1800.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1068,sitio3_var68,3.1412853905827665,6.483801468434,20.0,125.0,3350.0,4020.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1069,sitio3_var69,3.045129506986684,6.377781836025612,20.0,2.2,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1070,sitio3_var70,3.197897430455959,6.879006028774795,20.0,2.2,3350.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1071,sitio3_var71,3.3590076043884745,6.556195986610361,20.0,2.2,3350.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1072,sitio3_var72,3.67502303845237,6.664141548762788,20.0,2.2,1500.0,1800.0,4020.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1073,sitio3_var73,3.616916517376442,6.921513607799712,20.0,2.2,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
1074,sitio3_var74,3.450521394498094,6.613514063720272,20.0,2.2,1500.0,4020.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
